Title,Date,Press,Description
화천 하남면 단독주택서 불...인명피해 없어,4주 전,국제뉴스,"119소방차, 화재, 소방, 속보 (사진=국제뉴스DB) 18일 오후 2시 33분쯤 강원 화천군 하남면 소재 단독주택에서 화재가 발생했다. 다행히 인명피해는 없었지만, 단독주택 1개동이 전소되는 등 재산피해가 발생했다. 경찰과 소방당국은 정확한 화재 원인을 조사중이다. 민영뉴스통신사 국제뉴스"
양양 손양면 주택 창고서 불...인명피해 없어,4주 전,국제뉴스,"119소방차, 화재, 소방, 속보 (사진=국제뉴스DB) 18일 오후 12시 41분쯤 강원 양양군 손양면 소재 주택 창고에서 화재가 발생했다. 다행히 인명피해는 없었지만, 창고 전소 및 저온저장고 1개동 반소 등 재산피해가 발생했다. 경찰과 소방당국은 정확한 화재 원인을 조사중이다. 민영뉴스통신사 국제뉴스"
일본 상반기 무역적자 지속...적자폭 확대,4주 전,초이스경제,"일본 재무성이 최근 발표한 2024년 상반기(4~9월) 무역통계 속보에 따르면, 수출액에서 수입액을 뺀 무역수지는 3조1067억엔 적자였다. 적자는 7기 연속이다. 엔저 진행을 배경으로 컴퓨터 등 전산기기류와 의약품 수입액이 늘면서, 적자폭은 전년 동기보다 14.4% 확대됐다고 일본경제신문이 보도했다...."
"이강인, 중원에는 정말 자리없다... '부동의 주전' 비티냐, 2029년까지 계...",4주 전,인터풋볼,"PSG 소식통 'PSG 리포트'는 19일(한국시간) PSG 소식에 능한 파브리스 호킨스 기자의 보도를 인용하여 ""속보다. 비티냐는 PSG와 계약 연장했다. 2029년까지 계약 연장을 위한 협상이 마지막 단계에 들어섰다""라고 전했다. 비티냐는 포르투 유스 출신인 미드필더로, 2021-22시즌부터 포르투의 주전으로 활약했다...."
韓 3분기 성장률 0%대 전망…올해 2.4% 달성 가능할까,4주 전,뉴스웍스,한국은행이 오는 24일 우리나라의 3분기 성장률 속보치를 발표한다. 시장은 0.5% 내외의 성장률을 전망 중이다. 수출 호조에도 불구하고 소비회복이 미약했고 건설투자가 부진했던 만큼 높은 성장세를 기대하긴 어렵다는 분석이다. 우리나라의 올해 1분기 실질 국내총생산(GDP)는 전기 대비 1.3% 증가했다....
평양 상공 무인기 정체는…북한 복제품 자작극 vs 드론사령부 운용 드...,3주 전,서울경제언론사 선정,김용현 국방부 장관도 같은 날 용산 국방부 청사에서 열린 국회 법제사법위원회 국정감사 도중에 나온 언론 속보에 관련 질의를 받자 “그런 적이 없다”고 했다. 이후 긴급회의를 거친 뒤 국감장에 다시 나온 김 장관은 “우리의 기본적 입장은 이러한 북한 주장에 대해 사실 여부를 확인해줄 수 없다는 것”...
고구마와 사과·무 함께 먹었더니... 몸에 어떤 변화가?,4주 전,코메디닷컴언론사 선정,탄수화물 많아 과식 피해야 고구마의 껍질에는 속보다 안토시아닌 성분이 더 많다. 잘 씻어서 껍질째 먹는 것이 좋다. 껍질에는 전분을 분해하는 효소가 있어 소화를 돕고 가스 발생을 줄일 수 있다. 고구마는 12~15℃의 실온에 보관하는 것이 좋다. 베란다나 통풍이 잘 되는 곳에 보관한다. 냉장고에 두면 당분이...
"“노벨상 작가 글이니”…쉽게 손댈 수 없었던 오자, ‘담담 편집자’",4주 전,한겨레언론사 선정,"행사는 비공개로 진행됐고, 저녁 6시 수상 소감문이 전달되기로 예정돼 있었는데, 앞서 5시45분께 ‘소감문’이 속보로 보도됐다. 로비에서 대기 중이던 취재진을 배려해 주최 쪽이 스피커를 통해 시상식을 생중계했고, 기자들이 이를 듣고 보도한 것이었다. 한강 작가는 수상 소감문에서 “원래 이틀 전(15일)..."
고구마와 사과·무 함께 먹었더니... 몸에 어떤 변화가?,4주 전,코메디닷컴언론사 선정,탄수화물 많아 과식 피해야 고구마의 껍질에는 속보다 안토시아닌 성분이 더 많다. 잘 씻어서 껍질째 먹는 것이 좋다. 껍질에는 전분을 분해하는 효소가 있어 소화를 돕고 가스 발생을 줄일 수 있다. 고구마는 12~15℃의 실온에 보관하는 것이 좋다. 베란다나 통풍이 잘 되는 곳에 보관한다. 냉장고에 두면 당분이...
"“노벨상 작가 글이니”…쉽게 손댈 수 없었던 오자, ‘담담 편집자’",4주 전,한겨레언론사 선정,"행사는 비공개로 진행됐고, 저녁 6시 수상 소감문이 전달되기로 예정돼 있었는데, 앞서 5시45분께 ‘소감문’이 속보로 보도됐다. 로비에서 대기 중이던 취재진을 배려해 주최 쪽이 스피커를 통해 시상식을 생중계했고, 기자들이 이를 듣고 보도한 것이었다. 한강 작가는 수상 소감문에서 “원래 이틀 전(15일)..."
[다음주 경제일정] 3분기 경제 성적표 발표…G20 회의·금감원 국정감사,4주 전,TV조선,한국은행은 24일 '3분기 실질 국내총생산(GDP)' 속보치를 발표한다. 앞서 2분기의 경우 GDP 성장률이 1분기보다 0.2% 뒷걸음쳤다. 분기 기준 역(-)성장은 재작년 4분기(-0.5%) 이후 1년 6개월 만이다. 앞서 지난 8월 한은이 발표한 분기별 경제 전망에 따르면 올 3분기 성장률은 0.5%로 추정된다. 단 이달 11일...
이번주 국내 주요 금융일정(10.21~10.25),3주 전,뉴스핌,"국내총생산(속보)(08시) 한국은행, 2024년 11월 통화안정증권 발행계획(17시) 10월 25일(금요일) 김병환 금융위원장, 실손보험 청구 전산화 오픈행사(10시) 김소영 금융위 부위원장, 주간업무회의(10시) 김소영 금융위 부위원장, 금융교육협의회(15시) 금융위원회, 국민 편의 제고를 위한 실손보험..."
"내주 '2분기 역성장' 韓 경제, 올 3분기 얼마나 반등했나",4주 전,글로벌경제,"한국은행은 24일 '3분기 실질 국내총생산(GDP)' 속보치를 발표한다. 앞서 2분기의 경우 GDP 성장률이 1분기보다 0.2% 뒷걸음쳤다. 분기 기준 역(-)성장은 재작년 4분기(-0.5%) 이후 1년 6개월 만이다. 1분기 '깜짝 성장'(1.3%)으로 비교 기준의 수준 자체가 커진 데다, 수입이 크게 증가하면서 1분기 성장을 이끌었던..."
[주간 경제] 한국 3분기 경제성적 발표… G20 회의·국정감사 등 주목,4주 전,베타뉴스,"한국은행은 24일 3분기 실질 국내총생산(GDP) 속보치를 공개할 예정이며, 앞서 2분기 GDP 성장률이 0.2% 감소한 바 있어 이번 발표가 더욱 주목된다. 3분기 성장률은 0.5%로 추정되고 있으나, 내수 회복 지연 등의 불확실성으로 인해 달성 여부가 관심을 모으고 있다. 미국 워싱턴 D.C.에서는 G20 재무장관..."
지난해 의약품 위해정보 유럽발 40%…12월 최다,4주 전,데일리팜,"제도 및 정책에는 기준·규격 제·개정 정보, 인·허가 또는 사후안전관리 관련 제도나 정책정보 등을 포함하며, 부작용 등 안전성정보에 따른 판매 중단(허가취소, 취하 포함), 허가 사항(라벨) 변경, 의료제품 안전성 서한이나 속보, 현장주의 등의 정보는 안전성정보로 분류하고 있다. 회수·수리에는..."
[다음주 한국은행 및 금융위·금감원 일정],4주 전,연합인포맥스,"C) ※2024년 10월 기업경기조사 결과 및 경제심리지수(ESI)(06:00) ※2024년 3/4분기 실질 국내총생산(속보)(08:00) ※2024년 11월 통화안정증권 발행계획(배포시) *10.25(금) ▲총재 G20 회의, IMF/WBG 연차총회 출장(워싱턴 D.C) ※2024년 3/4분기중 외국환은행의 외환거래동향(12:00) [금융위원회] *10월..."
美 9월 소매판매 전월比 0.4%↑…예상치 상회,4주 전,더퍼블릭,"월간 소매판매 지표는 전체 소비 중 상품 판매 실적을 주로 집계하는 속보치 통계로, 미국 경제의 중추인 소비의 변화를 가늠할 수 있는 중요한 지표로 여겨진다. 최근 발표된 소매판매 수치는 시장 기대를 웃도는 결과를 보이며 경기 둔화 우려에도 불구하고 미국 소비가 예상만큼 둔화하지 않고 있음을..."
"소감문에서 나온 오자 하나, 정말 오자일까 한강 작가의 '심오한' 뜻일까...",3주 전,허프포스트코리아,"행사는 비공개로 진행됐고, 저녁 6시 수상 소감문이 전달되기로 예정돼 있었는데, 앞서 5시45분께 '소감문'이 속보로 보도됐다. 로비에서 대기 중이던 취재진을 배려해 주최 쪽이 스피커를 통해 시상식을 생중계했고, 기자들이 이를 듣고 보도한 것이었다. 한강 작가는 수상 소감문에서 ""원래 이틀 전(15일)으로..."
고구마와 사과·무 함께 먹었더니... 몸에 어떤 변화가?,4주 전,코메디닷컴언론사 선정,탄수화물 많아 과식 피해야 고구마의 껍질에는 속보다 안토시아닌 성분이 더 많다. 잘 씻어서 껍질째 먹는 것이 좋다. 껍질에는 전분을 분해하는 효소가 있어 소화를 돕고 가스 발생을 줄일 수 있다. 고구마는 12~15℃의 실온에 보관하는 것이 좋다. 베란다나 통풍이 잘 되는 곳에 보관한다. 냉장고에 두면 당분이...
"“노벨상 작가 글이니”…쉽게 손댈 수 없었던 오자, ‘담담 편집자’",4주 전,한겨레언론사 선정,"행사는 비공개로 진행됐고, 저녁 6시 수상 소감문이 전달되기로 예정돼 있었는데, 앞서 5시45분께 ‘소감문’이 속보로 보도됐다. 로비에서 대기 중이던 취재진을 배려해 주최 쪽이 스피커를 통해 시상식을 생중계했고, 기자들이 이를 듣고 보도한 것이었다. 한강 작가는 수상 소감문에서 “원래 이틀 전(15일)..."
[다음주 경제일정] 3분기 경제 성적표 발표…G20 회의·금감원 국정감사,4주 전,TV조선,한국은행은 24일 '3분기 실질 국내총생산(GDP)' 속보치를 발표한다. 앞서 2분기의 경우 GDP 성장률이 1분기보다 0.2% 뒷걸음쳤다. 분기 기준 역(-)성장은 재작년 4분기(-0.5%) 이후 1년 6개월 만이다. 앞서 지난 8월 한은이 발표한 분기별 경제 전망에 따르면 올 3분기 성장률은 0.5%로 추정된다. 단 이달 11일...
이번주 국내 주요 금융일정(10.21~10.25),3주 전,뉴스핌,"국내총생산(속보)(08시) 한국은행, 2024년 11월 통화안정증권 발행계획(17시) 10월 25일(금요일) 김병환 금융위원장, 실손보험 청구 전산화 오픈행사(10시) 김소영 금융위 부위원장, 주간업무회의(10시) 김소영 금융위 부위원장, 금융교육협의회(15시) 금융위원회, 국민 편의 제고를 위한 실손보험..."
"내주 '2분기 역성장' 韓 경제, 올 3분기 얼마나 반등했나",4주 전,글로벌경제,"한국은행은 24일 '3분기 실질 국내총생산(GDP)' 속보치를 발표한다. 앞서 2분기의 경우 GDP 성장률이 1분기보다 0.2% 뒷걸음쳤다. 분기 기준 역(-)성장은 재작년 4분기(-0.5%) 이후 1년 6개월 만이다. 1분기 '깜짝 성장'(1.3%)으로 비교 기준의 수준 자체가 커진 데다, 수입이 크게 증가하면서 1분기 성장을 이끌었던..."
[주간 경제] 한국 3분기 경제성적 발표… G20 회의·국정감사 등 주목,4주 전,베타뉴스,"한국은행은 24일 3분기 실질 국내총생산(GDP) 속보치를 공개할 예정이며, 앞서 2분기 GDP 성장률이 0.2% 감소한 바 있어 이번 발표가 더욱 주목된다. 3분기 성장률은 0.5%로 추정되고 있으나, 내수 회복 지연 등의 불확실성으로 인해 달성 여부가 관심을 모으고 있다. 미국 워싱턴 D.C.에서는 G20 재무장관..."
지난해 의약품 위해정보 유럽발 40%…12월 최다,4주 전,데일리팜,"제도 및 정책에는 기준·규격 제·개정 정보, 인·허가 또는 사후안전관리 관련 제도나 정책정보 등을 포함하며, 부작용 등 안전성정보에 따른 판매 중단(허가취소, 취하 포함), 허가 사항(라벨) 변경, 의료제품 안전성 서한이나 속보, 현장주의 등의 정보는 안전성정보로 분류하고 있다. 회수·수리에는..."
[다음주 한국은행 및 금융위·금감원 일정],4주 전,연합인포맥스,"C) ※2024년 10월 기업경기조사 결과 및 경제심리지수(ESI)(06:00) ※2024년 3/4분기 실질 국내총생산(속보)(08:00) ※2024년 11월 통화안정증권 발행계획(배포시) *10.25(금) ▲총재 G20 회의, IMF/WBG 연차총회 출장(워싱턴 D.C) ※2024년 3/4분기중 외국환은행의 외환거래동향(12:00) [금융위원회] *10월..."
美 9월 소매판매 전월比 0.4%↑…예상치 상회,4주 전,더퍼블릭,"월간 소매판매 지표는 전체 소비 중 상품 판매 실적을 주로 집계하는 속보치 통계로, 미국 경제의 중추인 소비의 변화를 가늠할 수 있는 중요한 지표로 여겨진다. 최근 발표된 소매판매 수치는 시장 기대를 웃도는 결과를 보이며 경기 둔화 우려에도 불구하고 미국 소비가 예상만큼 둔화하지 않고 있음을..."
"소감문에서 나온 오자 하나, 정말 오자일까 한강 작가의 '심오한' 뜻일까...",3주 전,허프포스트코리아,"행사는 비공개로 진행됐고, 저녁 6시 수상 소감문이 전달되기로 예정돼 있었는데, 앞서 5시45분께 '소감문'이 속보로 보도됐다. 로비에서 대기 중이던 취재진을 배려해 주최 쪽이 스피커를 통해 시상식을 생중계했고, 기자들이 이를 듣고 보도한 것이었다. 한강 작가는 수상 소감문에서 ""원래 이틀 전(15일)으로..."
고구마와 사과·무 함께 먹었더니... 몸에 어떤 변화가?,4주 전,코메디닷컴언론사 선정,탄수화물 많아 과식 피해야 고구마의 껍질에는 속보다 안토시아닌 성분이 더 많다. 잘 씻어서 껍질째 먹는 것이 좋다. 껍질에는 전분을 분해하는 효소가 있어 소화를 돕고 가스 발생을 줄일 수 있다. 고구마는 12~15℃의 실온에 보관하는 것이 좋다. 베란다나 통풍이 잘 되는 곳에 보관한다. 냉장고에 두면 당분이...
"“노벨상 작가 글이니”…쉽게 손댈 수 없었던 오자, ‘담담 편집자’",4주 전,한겨레언론사 선정,"행사는 비공개로 진행됐고, 저녁 6시 수상 소감문이 전달되기로 예정돼 있었는데, 앞서 5시45분께 ‘소감문’이 속보로 보도됐다. 로비에서 대기 중이던 취재진을 배려해 주최 쪽이 스피커를 통해 시상식을 생중계했고, 기자들이 이를 듣고 보도한 것이었다. 한강 작가는 수상 소감문에서 “원래 이틀 전(15일)..."
