Title,Date,Press,Description
"우크라이나 정보총국 ""북한군 30명당 통역관 1명‥'K대대' 명칭""",2주 전,MBC언론사 선정,"◀ 앵커 ▶ 북한의 러시아 파병 속보입니다. 우크라이나 정부가 빠르면 내일부터 북한군이 전투 지역에 투입될 거로 예상한 가운데 실제 전선 배치가 임박했다는 주장을 뒷받침하는 증거도 잇따르고 있습니다. 러시아 군이 북한군을 K-대대라고 부르며, 이들에게 통역관을 배치할 거란 내용을 담은 감청자료가..."
"[속보]국제 유가-천연가스, 이스라엘의 이란 공격 우려에 동반 상승 WTI...",3주 전,소셜밸류,▲미국 뉴욕에서 25일(현지시간) 국제 유가와 천연가스 가격이 동반 상승세를 나타냈다. 사진은 캘리포니아 잉글우드 유전에 있는 펌프잭의 모습/연합뉴스 제공 미국 뉴욕에서 25일(현지시간) 이스라엘의 이란에 대한 보복 공격이 임박했다는 분석이 제기되면서 국제 유가와 천연가스 가격이 동반...
"[속보] 이란 ""이스라엘 모든 침략에 비례적 대응할 준비""",3주 전,뉴스핌,고인원 기자 자세한 뉴스는 곧 전해드리겠습니다.
"[속보] 이스라엘 공영 방송 ""이란에 대한 공습 작전 종료""",3주 전,뉴스핌,고인원 기자 자세한 뉴스는 곧 전해드리겠습니다.
"[속보]미국 뉴욕증시, 오후에 국채금리 오르자 나스닥 상승폭 줄어 다우...",3주 전,소셜밸류,▲미국 뉴욕증시는 25일(현지시간) 오전 한때 나스닥 지수가 사상 최고치를 경신했지만 오후 들어 미국 국채 금리가 상승하면서 상승폭이 줄어들고 있다. 뉴욕증권거래소(NYSE)에서 한 트레이더가 업무를 보고 있다./사진=연합뉴스 제공 미국 뉴욕증시는 오전장에 나스닥 지수가 지난 7월 11일(18...
"이재명 ""검찰 쿠데타 성공한다면 매우 위험…저에 대한 직접적 공격으로...",3주 전,강원일보언론사 선정,"속보=더불어민주당 이재명 대표의 '대장동 배임·성남FC 뇌물' 1심 속행 공판이 지난 25일 서울중앙지법에서 열린 가운데, 이 대표는 ""지금 '연성 친위 쿠데타'가 진행되고 있다""며 ""성공한다면 우리 사회는 매우 위험한 지경에 빠질 수밖에 없다""고 말했다. 이 대표는 이날 노무현재단 유튜브 채널 '알릴레오 북스'에..."
"[속보] ""이란에 대한 이스라엘 공격, 하룻밤 진행될 것"" - ACB뉴스",3주 전,뉴스핌,고인원 기자 자세한 뉴스는 곧 전해드리겠습니다.
"[속보] 백악관 ""해리스 부통령 이스라엘의 이란 공격 보고 받아, 상황 주...",3주 전,뉴스핌,고인원 기자 자세한 뉴스는 곧 전해드리겠습니다.
[기상속보]주말 오늘날씨 아침 쌀쌀 큰 일교차 주의 서울 낮 24도 27일까...,3주 전,이슈앤비즈,주말 오늘날씨 아침 쌀쌀 큰 일교차 주의 서울 낮 24도 27일까지 제주·전남 해안 5∼60㎜ 비...주간예보/사진=SBS영상 캡처 주말이자 토요일인 26일 대부분 지역에서 낮과 밤의 기온 차가 커 건강관리에 유의해야 한다. 아침 기온은 10도 안팎으로 낮겠고 낮 기온은 20도 안팎으로 오르면서 일교차가...
워싱턴 포스트 “특정후보 지지 안한다”…“중요한 시기에 비겁한 결정...,2주 전,KBS,미국 대선 레이스 속봅니다. 최근 수십 년 간 특정 대선 후보를 지지해 온 미국 워싱턴 포스트가 앞으론 그렇게 하지 않겠다고 밝혔습니다. 반면 뉴욕타임스는 해리스 부통령을 지지한다고 공개선언했습니다. 박일중 특파원입니다. [리포트] 미국의 주요 일간지 워싱턴포스트는 1988년을 제외하고는 1976년부터...
"[속보] 이스라엘, 이란 수도에 보복 공격 감행···다섯 차례 폭발음 들...",3주 전,글로벌E,이스라엘이 이란 수도에 보복 공격 감행했다. <로이터>는 최소 다섯 차례 폭발음 들렸다고 현지 언론 내용을 전했다.
“내수회복 가시화”라니…기재부 인식 황당하다,3주 전,중기이코노미,"“최 부총리는 오늘 발표된 3분기 국내총생산 성장률 속보치가 설비투자·소비를 중심으로 내수 회복이 가시화되었으나, 건설이 부진한 가운데 내수 회복과정에서 수입이 증가하고 수출이 조정받으며 성장 강도가 예상에 미치지 못했다고 평가했다.” 기획재정부가 지난 24일 발표한 보도자료의 한..."
"최상목 ""경기 불확실성 경계…부동산공급 신속 집행 검토 가능""(종합)",3주 전,연합뉴스언론사 선정,(GDP·속보치)이 전분기 대비 0.1% 성장하는 데 그치면서 연간 성장률이 정부 전망치(2.6%)에 못 미칠 가능성이 커진 데 대해 이같이 밝혔다. 최 부총리는... 한국은행은 앞서 지난 24일 우리나라의 3분기 실질 GDP 성장률(직전분기대비·속보치)이 0.1%로 집계됐다고 발표했다. 이는 한은이 앞서 8월 예상한 0.5%보다 0.4...
[연합뉴스 이 시각 헤드라인] - 10:30,3주 전,연합뉴스언론사 선정,최 부총리는 25일(현지시간) 워싱턴DC에서 열린 세계은행(WB)과 국제통화기금(IMF) 연례회의에 참석한 뒤 특파원들과 만난 자리에서 한국의 3분기 실질 국내총생산(GDP·속보치)이 전분기 대비 0.1% 성장하는 데 그치면서 연간 성장률이 정부 전망치(2.6%)에 못 미칠 가능성이 커진 데 대해 이같이...
"GDP 0.1% '쇼크'…한은, 금리인하에 속도 붙을까",3주 전,뉴시스언론사 선정,26일 한은에 따르면 우리나라 우리나라의 3분기 실질GDP(속보치)는 전기 대비 0.1% 증가했다. 2분기 역성장(-0.2%)에서 플러스 반전했지만 한은의 3분기 전망치인 0.5%에는 크게 미치지 못했다. 우리나라의 분기별 GDP 성장률은 2022년 4분기 -0.5%를 기록해 2년 6개월 만에 마이너스를 기록한 후 지난해 1분기 0.4%로...
"""탐사보도 특권, 더 많은 기자들이 누렸으면""",3주 전,미디어오늘언론사 선정,"예컨대 어떤 사건이 발생하면 보통 속보 처리부터 수사 과정, 정부 부처의 대처 등 흐름에 따라 쓰게 되는데 기획 기사는 기자가 주도권을 쥐고 하나의 콘텐츠를 만든다는 느낌이 있다. 스스로 생각할 때 사회에서 중요한 어젠다를 택해 어떻게 하면 이 문제를 효과적으로 보여줘 독자들의 마음을 얻을 수..."
"[인터뷰] 성일광 교수, ""이란의 피해 상황 등 변수…확전 가능성 지켜봐...",2주 전,JTBC언론사 선정,"군사시설에 군인 3명, 군인 3명이 사망한 것으로 그렇게 보도가 나오고 있습니다. 속보로요. 그래서 이런 모든 피해상황을 지켜 보시고 혹시 또 이란이 재차 이스라엘에 대한 보복을 감핼할 지, 지켜봐야 하는 그런 상황인 것이죠.] 알겠습니다. 오늘(26일) 말씀 여기까지 듣겠습니다. 성일광 교수였습니다. 고맙습니다."
"삶과 회복으로…『바람이 분다, 가라』, 『희랍어 시간』, 『노란무늬영...",3주 전,세계일보언론사 선정,"“저거 광주잖아!” TV를 통해서 용산참사 속보를 지켜보던 그는, 자신도 모르게 목소리가 터져 나왔다. 그 순간, 스스로 놀란 뒤 생각했다. 언젠가 광주가 일화로 들어 있는 소설을 쓸 거야!(정용준, 2022.1/2) 『소년이 온다』의 씨 하나가 뿌려진 순간이었다. #슬럼프 끝에 탄생한 『바람이 분다, 가라』 하나의..."
"김수미 생가터에 차려진 '추모공간'... ""너무 아깝다""",3주 전,오마이뉴스,"소식 속보로 전해졌다. 모두가 놀라고, <전원일기>의 일용 엄니, 김수미씨가 맞냐고, 이렇게 급작스러운 소식이 어디 있냐고 한 마디씩 하며 안타까워했다. 곧이어 군산시가 준비한 추모공간에 근조화환이 들어오고, 고인을 추억할 수 있는 사진들과 물건들이 공개되었다. 김수미씨는 1949년 10월, 군산의 말랭이..."
"'미 대선 D-10' 역대급 접전 속 이스라엘, 이란에 보복 공습",3주 전,YTN,조금 전에 들어온 속보 내용부터 짚어봐야 될 것 같은데요. 이스라엘이 이란 향해 보복 공습을 단행했고요. 이전에는 핵이나 석유시설에 대한 공격도 가능성이 있다는 얘기가 나왔었는데 일단 전해지는 내용은 군사목표물만 겨냥을 했다고 합니다. 이 배경 어떻게 보십니까? [박원곤] 지난 1월달에 이란이...
'30조 세수결손' 메울 보전대책은…9월 산업활동 지표 공개[기재부 주간...,2주 전,이데일리,"통계청이 31일 발표하는 ‘2024년 9월 산업활동동향’은 지난 24일 한은이 발표한 3분기 실질 GDP(속보치)에 비하면 최근 우리 경제의 단기적 흐름이 더 반영된 통계로 볼 수 있다. 3분기 실질 GDP 성장률은 0.1%로, 2분기 -0.2%를 딛고 성장 흐름을 되찾았으나 당초 예상보다는 낮은 수준에 머물렀다...."
[주간증시전망] 미국 빅테크 실적 호조 기대감 관심...코스피 2550~2680 전...,3주 전,이투데이,30일) △미국 3분기 GDP 속보치(10월 30일) △미국 9월 개인소득(10월 31일) △미국 9월 PCE 물가지수(10월 31일) △한국 9월 광공업 생산(10월 31일) △중국 10월 국계통계국 제조업(10월 31일) △한국 10월 수출(11월 1일) △미국 10월 비농업취업자수 증감(11월 1일) △미국 10월 실업률(11월 1일) 등이 예정돼 있다.
"""이제 어디서 봐야 하나요""… 10월 우리 곁 떠난 故 김수미",3주 전,뉴스클레임,"누리꾼들은 ""가짜뉴스인 줄 알았다"", ""속보가 뜬 후 사실이 아니라는 기사를 기다렸다. 갑자기 세상을 떠나 슬프다"", ""최근에도 출연하신 드라마를 봤는데, 이제는 볼 수 없어 마음이 아프다""라고 말했습니다. 한편, 고인의 사인은 고혈당 쇼크인 것으로 알려졌습니다. 김수미의 아들인 정명호씨는 ""저의..."
"[EBN 오늘(26일) 이슈 종합] '은행 왜 이러나' 줄줄이 금융사고, 다음주...",2주 전,EBN,최 부총리는 25일(현지시간) 워싱턴DC에서 열린 세계은행(WB)과 국제통화기금(IMF) 연례회의에 참석한 뒤 특파원들과 만난 자리에서 한국의 3분기 실질 국내총생산(GDP·속보치)이 전분기 대비 0.1% 성장하는 데 그치면서 연간 성장률이 정부 전망치(2.6%)에 못 미칠 가능성이 커진 데 대해 이같이 밝혔다....
'역성장' 피했지만 가까스로 0.1% 성장한 국내 경제…내수 진작 위해 한...,3주 전,더퍼블릭,"한국은행에 따르면 올해 3분기 실질 국내총생산(GDP) 성장률(직전 분기 대비·속보치)은 0.1%로 집계됐다. 우리 경제 성장률은 지난 1분기 1.3% 성장 이후 2분기 -0.2% 역성장했으나, 3분기 다시 플러스(+) 성장으로 돌아섰다. 그러나 수출이 전 분기 대비 0.4% 감소하면서 3분기 성장률 수준 자체는 한은의 전망치(0.5..."
"최 부총리 ""경기 불확실성 경계…부동산공급 대책 신속 집행 검토 가능...",3주 전,조세금융신문,"앞서 한국의 3분기 실질 국내총생산(GDP·속보치)이 전분기 대비 0.1% 성장하는 데 그치며, 연간 성장률 또한 정부 전망치(2.6%)에 못 미칠 가능성이... 한국은행은 앞서 지난 24일 우리나라의 3분기 실질 GDP 성장률(직전분기대비·속보치)이 0.1%로 집계됐다고 발표했다. 이는 한은이 앞서 8월 예상한 0.5%보다 0.4..."
'30조 세수결손' 메울 보전대책은…9월 산업활동 지표 공개[기재부 주간...,2주 전,이데일리,"통계청이 31일 발표하는 ‘2024년 9월 산업활동동향’은 지난 24일 한은이 발표한 3분기 실질 GDP(속보치)에 비하면 최근 우리 경제의 단기적 흐름이 더 반영된 통계로 볼 수 있다. 3분기 실질 GDP 성장률은 0.1%로, 2분기 -0.2%를 딛고 성장 흐름을 되찾았으나 당초 예상보다는 낮은 수준에 머물렀다...."
"최상목 ""경기 불확실성 경계…부동산공급 신속 집행 검토 가능""",3주 전,매일경제TV,최 부총리는 25일(현지시간) 워싱턴DC에서 열린 세계은행(WB)과 국제통화기금(IMF) 연례회의에 참석한 뒤 특파원들과 만난 자리에서 한국의 3분기 실질 국내총생산(GDP·속보치)이 전분기 대비 0.1% 성장하는 데 그치면서 연간 성장률이 정부 전망치(2.6%)에 못 미칠 가능성이 커진 데 대해 이같이 밝혔습니다. 최...
"최상목 ""경기 불확실성 경계…부동산공급 신속 집행 검토""",3주 전,필드뉴스,(GDP·속보치)이 전분기 대비 0.1% 성장하는 데 그치면서 연간 성장률이 정부 전망치(2.6%)에 못 미칠 가능성이 커진 데 대해 이같이 밝혔다. 최 부총리는... 한국은행은 앞서 지난 24일 우리나라의 3분기 실질 GDP 성장률(직전분기대비·속보치)이 0.1%로 집계됐다고 발표했다. 이는 한은이 앞서 8월 예상한 0.5%보다 0.4...
[주간증시전망] 미국 빅테크 실적 호조 기대감 관심...코스피 2550~2680 전...,3주 전,이투데이,30일) △미국 3분기 GDP 속보치(10월 30일) △미국 9월 개인소득(10월 31일) △미국 9월 PCE 물가지수(10월 31일) △한국 9월 광공업 생산(10월 31일) △중국 10월 국계통계국 제조업(10월 31일) △한국 10월 수출(11월 1일) △미국 10월 비농업취업자수 증감(11월 1일) △미국 10월 실업률(11월 1일) 등이 예정돼 있다.
"""이제 어디서 봐야 하나요""… 10월 우리 곁 떠난 故 김수미",3주 전,뉴스클레임,"누리꾼들은 ""가짜뉴스인 줄 알았다"", ""속보가 뜬 후 사실이 아니라는 기사를 기다렸다. 갑자기 세상을 떠나 슬프다"", ""최근에도 출연하신 드라마를 봤는데, 이제는 볼 수 없어 마음이 아프다""라고 말했습니다. 한편, 고인의 사인은 고혈당 쇼크인 것으로 알려졌습니다. 김수미의 아들인 정명호씨는 ""저의..."
